,_id,city,latitude,longitude,state,street,zipcode,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,count,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,status,type,price,schooldistrict,whatownerloves,zpid
305,55f650f13ae7404c5edef117,Seattle,47.613218,-122.316415,WA,1408 12th Ave UNIT 307,98122,"Dishwasher, Dryer, Freezer, Garbage disposal, Range / Oven, Refrigerator, Washer",Loft,None,1.0,1,,1,Brick,677,"Carpet, Hardwood",3,,,11456,1,,44,Garage - Attached,Other,Walk-in closet,Condominium,"City, Mountain",1909,2007,,,"Enjoy urban living at its best at the historic Trace Lofts, a Built Green converted mercantile warehouse. Spacious south-facing 1-bed loft - vaulted ceilings w/ exposed beams & brick, reclaimed fir floors & a wall of windows w/ views of Mt. Rainier. Relax & entertain on the roof top deck w/ BBQ & panoramic views. Secure parking + storage. Located in the heart of the Pike/Pine triangle - it doesn't get better than the 50 yard line!",21,,,1570,1570,Active,For sale by agent,425000,,,82364725
306,55f650f13ae7404c5edef118,Seattle,47.630382,-122.310221,WA,1159 17th Ave E,98112,"Refrigerator, Washer, Dishwasher, Refrigerator, Range / Oven, Washer",Other,None,3.0,3,"Central, Other",,Wood,1860,"Tile, Hardwood",,Electric,Baseboard,3200,2,,,"Garage - Attached, Carport, Off-street, On-street",Other,"Office, Walk-in closet, Office, Master bath, Recreation room, Breakfast nook, Dining room",SingleFamily,"Mountain, Water",1951,1990,,,"Wonderful 2 story Cap. Hill home with partial views.  Main level features living room with fireplace, bonus sitting area which opens to a private backyard with patio,  separate dining area with French doors to a deck great for entertaining, kitchen with all appliances, breakfast bar and nook, 1 bedroom and 1 full bathroom.  Upper level has a master suite with vaulted ceilings, bath with his and hers sinks, French doors to private deck, and an office, also on this level is a den, additional bedroom and 1 full bath. Yard service included in rent. On street parking only. Close to Stevens Elementary, parks and restaurants. Easy access to I-5 and 520.

Terms: 1st, last and 1 month deposit.  12 month lease. No Smoking/No Pets.",51,,,5115,5115,,,,Seattle,,48725239
307,55f650f13ae7404c5edef119,Seattle,47.615552,-122.313262,WA,1420 E Pine St UNIT 710,98122,"Dryer, Freezer, Dishwasher, Refrigerator, Range / Oven, Microwave, Garbage disposal, Washer",Contemporary,,1.0,1,,1,Vinyl,698,"Hardwood, Tile",7,Electric,"Baseboard, Forced air",49640,1,,158,Garage - Attached,Asphalt,"Office, Master bath, Pantry, Family room, Dining room",Condominium,"Territorial, City",2005,2005,,,This condo has an open space design providing great views even from the kitchen. Glass breakfast bar with stools. Ceiling fans in the living room and the nook that can be used as an office or an intimate dining area. Comes with a large sized stackable washer and dryer. High end stainless steel appliances ice maker and garbage disposal. Functional patio has a great view of Queen Anne and the Olympics. Secured entry with intercom. Gated garage comes with one large parking space right near the elevators. ,25,,Capitol Hill,1394,1394,,Make me move,400000,Seattle Public Schools,"Low noise, nice northern view of Capital Hill, close to grocery stores and dining out activities.  Have one of the best parking spots in the building almost 0 chance of someone opening their door into your car.  Great neighbors.",67685683
308,55f650f13ae7404c5edef11a,Seattle,47.619459,-122.326969,WA,131 Bellevue Ave E APT 401,98102,"Dishwasher, Dryer, Range / Oven, Refrigerator, Washer",Contemporary,,2.0,2,,1,"Cement / Concrete, Wood",1054,"Carpet, Hardwood, Tile",4,,,10720,4,,18,"Garage - Attached, Off-street","Asphalt, Composition","Dining room, Laundry room, Library, Master bath, Pantry, Sun room, Walk-in closet",Condominium,"City, Mountain, Park, Territorial, Water",1986,2011,Seattle Public Sch,Seattle Public Sch,"Views, Views, Views, and 2 (yes, two!) parking spaces!  Direct, unobstructed views of the Space Needle, Elliott Bay, Olympics, and Lake Union, and a partial view of the Aurora Bridge and Gasworks Park! Sound-proof windows on the western facing windows, make this quiet top-floor, corner-unit a terrific home in the heart of Capitol Hill. Enjoy fireworks, sunsets, mountain/water views from the comfort of your living room. The unit itself includes vaulted ceilings, hardwood floors, French doors, skylights that can open, wood-burning fireplace, jetted bathtub, in-unit side-by-side laundry, and a walk-in closet in the master. Two parking spaces: one in the parking garage, and one conveniently off-street, both assigned just to you. Additional spacious storage in the parking garage. Fully remodeled in 2011 with beautifully updated bathrooms, ceiling fan, custom cabinetry, apron-front chef's sink, stainless-quiet-running appliances. A peaceful, luxurious home, in the vibrant convenience of Capitol Hill!",6,Seattle Public Sch,Capitol Hill,1616,1616,,Make me move,550000,SEA,"Very comfortable home, spacious, loads of storage, convenient to everything, walking distance to the light rail in two directions, and bus tunnel. Convenient to I-5 Express lanes. Downtown is a short walk, straight downhill. And the updates are so nice to luxuriate in!  The outdoor parking space can be rented out for a nice offset to the house payments!

Capitol Hill is always an active community that the metropolitan area throngs to.  Have all of that right at your doorstep with an address that is perfectly positioned to offer a 'tucked away' feeling from the busiest parts of the neighborhood, even though they're right around the corner.",48754792
309,55f650f13ae7404c5edef11b,Seattle,47.622623,-122.304353,WA,410 21st Ave E,98112,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",Modern,Partially finished,4.0,4,,2,"Cement / Concrete, Metal, Wood",2475,"Slate, Softwood, Tile, Other",,Gas,Radiant,4200,3,8,,Garage - Attached,"Metal, Other","Dining room, Laundry room, Master bath, Office, Workshop",SingleFamily,Territorial,2006,,,,"This truly one-of-a kind, owner/architect designed home, boasts bright & inviting spaces, a blend of modern & earthy finishes, & an ecological ethos throughout!
The 1st floor (kitchen/dining/living) & 3rd floor (studio w/ access to green roof)
are open, flexible spaces, while the private 2nd floor includes a master suite, guest
bedroom & bath, office & laundry. High-efficiency radiant heat, bamboo & custom tiled floors, solid fir doors & millwork, Eagle windows (aluminum clad wood),
Energy Star siding & more! Plus just blocks from 19th Ave shops & restaurants.
",21,,,3021,3021,Active,For sale by agent,1050000,,,79977140
310,55f650f13ae7404c5edef11c,Seattle,47.616489,-122.326439,WA,1700 Bellevue Ave UNIT 304,98122,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",Contemporary,,1.0,1,,,Brick,616,"Carpet, Laminate",3,,,5279,5,2,4,Garage - Attached,,"Breakfast nook, Family room, Master bath, Sun room",Condominium,"City, Territorial",1988,2005,,,3D floor condo in Capitol Hill. Garage parking additional storage .,11,,,1734,1734,Active,For sale by owner,360000,,"Convenient location, easy freeway axess safe and friendly place to live. By appointment only.",65229076
311,55f650f13ae7404c5edef11d,Seattle,47.620591,-122.323696,WA,232 Belmont Ave E APT 606,98102,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Modern,,2.0,2,,2,,1136,"Carpet, Slate, Linoleum / Vinyl",6,"Electric, Gas",Baseboard,11778,6,7,37,"Garage - Attached, Off-street",,"Office, Dining room",Condominium,"City, Mountain, Territorial, Water",1994,2006,,,"Fantastic neighborhood. 2 blocks from everything, but off the main thoroughfares. Unobstructed 180+ degree views of space needle, Olympics, downtown. 2 off street secure, reserved parking spaces.",2,,Capitol Hill,1539,1539,,Make me move,675000,,,48819627
312,55f650f13ae7404c5edef11e,Seattle,47.617938,-122.312259,WA,1806 15th Ave # B,98122,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,Finished,3.5,3,Central,2,Composition,1540,"Carpet, Hardwood",,Gas,Forced air,1616,3,,,Garage - Attached,,"Dining room, Laundry room, Master bath, Office, Walk-in closet",Townhouse,Park,2005,,,,,11,,,1657,1657,,Make me move,949900,,"This is a large private townhome facing the 7 Hills Park (between 15th and 16th Ave - between Howell and Denny, next to the 'First Church Community' condominiums (($1.4M-$2.0M per unit)).  This Howell street townhome has 3 bedrooms and 3.5 bathrooms.  Main floor is an open floor plan, with high end kitchen, wooden floors, gas fireplace, and a view of the 7 Hills Park.  There are two Master Suites upstairs with full baths (walk-in shower in one, bath tub in the second).  Downstairs bathroom has a full bath and would make a great bedroom, awesome office or just a great place to sleep during the two weeks it's hot in Seattle.  This townhome also has a 2 car garage (YES! - Two Car!) making parking on Capitol Hill a non-issue.  Walk out the front door to the park and to 15th Ave and all the restaurants, coffee shops, bakeries, supermarkets, etc.  If you don't feel like going out, the front yard is fenced, and great for dogs and BBQs.  No more walking your dog at 6AM in the rain.....just let the pups out the front door.  It's extremely secure.  Walk to buses to get you to South Lake Union, downtown, Int'l District, or the eastside.  Or just walk to downtown in 20 minutes.  If you consider the size (3 bed/3.5 bath), the parking (2 garage bays within your unit), the location (on 15th - 3 blocks to Coastal Kitchen, 2 blocks to Pike/Pine, 4 short blocks to 19th, downtown, etc.), and the yard (unique ability to be in the park, but behind your fenced in yard), then this is about as good as it gets.  ",65230373
313,55f650f13ae7404c5edef11f,Seattle,47.628459,-122.320543,WA,955 10th Ave E,98102,"Freezer, Garbage disposal, Range / Oven, Refrigerator, Trash compactor, Washer",Georgian,Finished,3.75,5,None,2,Brick,4500,"Hardwood, Tile",,"Electric, Gas",Radiant,8614,3,15,,"Garage - Detached, Off-street, On-street",Tile,"Family room, Laundry room, Master bath",SingleFamily,,1927,2009,,,"Neighborhood Description  Zoned L3.  

This is a historical neighborhood among mansions of early Seattle.
Just blocks from the famous Volunteer Park and all  Broadway has to offer.





 Welcome to A unique Oasis in the City of Seattle on Capitol Hill. It was built in 1929, Rooms are oversized with hardwood floors dressed up with oriental carpets. The original Spa like bathroom has leaded glass arched windows overlooking lush majestic palm trees. Very European, with all original tile, spa tub for your relaxation.



 In your spacious lounge, living area you have a brand new leather sofa where you can read, relax or watch television.



 You can set at your dining table with your Seattle's Famous Coffee, or sip a glass of local wine while working on your lap top or just trying to decide what you want to do. So much to do, So little time...... There are large windows that let in more than ample sunlight.



 If you don't wish to dine out in one of the many great restaurants, many in close walking distance, you can prepare your meal in your very own European inspired kitchen. There you will find everything you need but the food.



 The bedroom is very cozy and there is plenty of closet area.



 If you don't have all you need, let us know so we can work on getting it for you.
 JUST BLOCKS FROM MAJOR HOSPITALS.

 JUST 2 Blocks from the Famous Beautiful Volunteer Park, Conservatory. Asian Art Museum, Cal Anderson Park. This Beautiful Home is Located in the Heartbeat of Seattle's CAPITOL HILL. In walk able distance is: Downtown Seattle, the Convention Center, PIKE STREET MARKET, SEATTLE AQUARIUM, SEATTLE ART MUSEUM, WATERFRONT SHOPS, ANTIQUE STORES, SEATTLE CENTER, SPACE NEEDLE. Within a 5 Minute Drive You Will Find, The University of Washington, Woodland Park Zoo, Boeing Field, The Flight Museum, Ferries to the Olympic Peninsula, The Ballard Lox, Mariners and Seahawks Stadium, Pacific Galleries Antique Mall, West Seattle and Alki Beach. Only 15 min. Drive to the Seatac International Airport, Bellevue and Redmond. One Block From Major Bus Line. More near by Places- Washington State Convention Center/ trade Center, Paramount Theater, Pacific Center and Westlake Center...........FOR MORE INFO AND PICTURES......... website www.villaststefan.com
",14,,"Volunteer Park, Federal Ave. and Belmont Area",14669,14669,,Make me move,2500000,,It is an Oasis in the Middle of the city.  Large corner lot.  8 townhouses can be built.,48818955
314,55f650f13ae7404c5edef120,Seattle,47.616651,-122.314186,WA,1708 14th Ave,98122,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,,2.5,2,,1,,1390,"Carpet, Hardwood, Slate, Other",,Gas,Radiant,916,3,,,Garage - Attached,Other,,Townhouse,City,2007,,,,"Stylish and immaculately maintained townhome in the heart of Capitol Hill. Designer features throughout. Open-concept main floor with hardwood floors, high ceilings, Jonathan Adler lighting, and custom breakfast bar hand-crafted from Bubinga wood. 2 bedrooms and 2 baths upstairs with peek views of downtown. First floor office with French doors to patio & custom built-ins for storage. All closets fitted with California Closets organizers. Attached garage will accommodate a small SUV. Perfection!",1,,,3537,3537,,Make me move,800000,,,2104616497
315,55f650f13ae7404c5edef121,Seattle,47.622422,-122.323361,WA,411 Boylston Ave E APT 108,98102,,,,1.0,,,,,502,,,,,435,,,,,,,Condominium,,1930,,,,"Vintage studio in Glen Ray on Capitol Hill. Built in 1930 and filled with charm and craftsmanship. Ground floor end unit features hardwoods, arched doorways, light and bright kitchen, plus separate sleeping area. Located just blocks away from neighborhood restaurants, pubs, coffee shops, grocery stores, and more!",4,,,10070,10070,,,,,,48826190
316,55f650f13ae7404c5edef122,Seattle,47.618244,-122.308143,WA,1819 E Denny Way APT 205,98122,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,,2.0,2,,,Stucco,934,"Laminate, Linoleum / Vinyl, Carpet, Tile",,Electric,Baseboard,32681,1,,30,Carport,Other,"Dining room, Master bath, Walk-in closet",Condominium,Territorial,1996,1996,,,"Well maintained and rare corner unit within prime Capitol Hill location. 2 bedroom, 2 bath, 2 parking spaces, W/D & large balcony. Well thought-out open floor plan with abundance of natural light. Hardwood floors in the dining/living room with cozy gas fireplace. Master suite with walk-in closet. Fantastic walking score and close to everything this vibrant community offers.",15,,,2352,2352,Active,For sale by agent,349000,,,48815546
